Time,Temp(�C),Vpv(V),Iac(A),Vac(V),Fac(Hz),Pac(W),Zac(mOhm),E-Total(kWh),E-Today(kWh),h-Total(h),Vpv1(V),Vpv2(V),Vpv3(V),Ipv1(A),Ipv2(A),Ipv3(A),Ppv1(W),Ppv2(W),Ppv3(W),Iac1(A),Iac2(A),Iac3(A),Vac1(V),Vac2(V),Vac3(V),Temp1(C),Temp2(C),RAD1(W/m^2),RAD2(W/m^2)
2023/10/25 13:17:30, 47.5,272.2,  2.4,240.4, 50.09,  1659,NA, 94650.2,    14.20, 33033,272.2,428.9,417.6,  1.0,  1.5,  1.8,   272,   643,   751,  2.4,  2.4,  2.5,240.4,244.3,241.8,NA,NA,NA,NA
2023/10/25 13:22:30, 46.6,253.9,  1.5,238.6, 50.13,  1044,NA, 94650.3,    14.30, 33033,253.9,421.2,420.0,  0.7,  0.9,  1.2,   177,   379,   504,  1.5,  1.4,  1.5,238.6,242.3,239.9,NA,NA,NA,NA
2023/10/25 13:27:30, 45.7,259.4,  1.1,238.9, 49.95,   773,NA, 94650.4,    14.40, 33033,259.4,424.3,428.3,  0.5,  0.6,  0.9,   129,   254,   385,  1.1,  1.0,  1.1,238.9,241.6,239.2,NA,NA,NA,NA
2023/10/25 13:32:30, 44.7,247.8,  1.3,238.4, 49.98,   858,NA, 94650.5,    14.50, 33033,247.8,439.8,435.2,  0.6,  0.7,  0.9,   148,   307,   391,  1.3,  1.2,  1.2,238.4,242.7,240.7,NA,NA,NA,NA
2023/10/25 13:37:30, 44.2,231.4,  1.6,239.0, 49.96,  1118,NA, 94650.5,    14.50, 33033,231.4,448.3,427.3,  0.8,  0.9,  1.2,   185,   403,   512,  1.6,  1.5,  1.6,239.0,243.4,241.4,NA,NA,NA,NA
2023/10/25 13:42:30, 44.2,234.2,  2.0,239.3, 49.96,  1400,NA, 94650.7,    14.70, 33034,234.2,433.1,440.3,  1.0,  1.2,  1.4,   234,   519,   616,  2.0,  1.8,  1.9,239.3,243.8,241.6,NA,NA,NA,NA
2023/10/25 13:47:30, 44.2,238.0,  2.4,239.5, 50.07,  1683,NA, 94650.8,    14.80, 33034,238.0,445.1,434.0,  1.2,  1.4,  1.7,   285,   623,   737,  2.4,  2.3,  2.4,239.5,243.9,242.0,NA,NA,NA,NA
2023/10/25 13:52:30, 44.4,239.4,  2.7,236.7, 50.00,  1846,NA, 94650.9,    14.90, 33034,239.4,454.2,433.5,  1.3,  1.5,  1.9,   311,   681,   823,  2.7,  2.6,  2.6,236.7,240.5,240.3,NA,NA,NA,NA
2023/10/25 13:57:30, 44.6,233.4,  2.5,237.4, 49.91,  1778,NA, 94651.1,    15.10, 33034,233.4,452.1,431.4,  1.2,  1.5,  1.9,   280,   678,   819,  2.5,  2.3,  2.4,237.4,241.3,240.4,NA,NA,NA,NA
2023/10/25 14:02:30, 45.0,280.3,  3.1,239.8, 49.95,  2213,NA, 94651.3,    15.30, 33034,280.3,437.4,433.6,  1.2,  2.0,  2.4,   336,   874,  1040,  3.1,  3.1,  3.2,239.8,243.1,243.2,NA,NA,NA,NA
2023/10/25 14:07:30, 45.2,286.3,  3.6,236.5, 49.99,  2525,NA, 94651.5,    15.50, 33034,286.3,455.1,439.7,  1.3,  2.2,  2.7,   372,  1001,  1187,  3.6,  3.5,  3.5,236.5,239.1,239.6,NA,NA,NA,NA
2023/10/25 14:12:30, 46.1,313.0,  6.1,236.6, 49.98,  4331,NA, 94651.8,    15.80, 33034,313.0,439.2,411.2,  1.6,  4.2,  5.1,   500,  1844,  2097,  6.1,  5.9,  6.0,236.6,240.0,241.0,NA,NA,NA,NA
2023/10/25 14:17:30, 46.9,288.9,  5.4,236.4, 49.99,  3817,NA, 94652.1,    16.10, 33034,288.9,385.3,405.5,  1.6,  4.0,  4.7,   462,  1541,  1905,  5.4,  5.2,  5.3,236.4,241.0,241.5,NA,NA,NA,NA
2023/10/25 14:22:30, 47.3,270.7,  4.1,236.1, 50.01,  2872,NA, 94652.4,    16.40, 33034,270.7,393.4,400.3,  1.5,  2.9,  3.5,   406,  1140,  1401,  4.1,  4.0,  4.0,236.1,240.1,240.2,NA,NA,NA,NA
2023/10/25 14:27:30, 47.3,293.4,  4.6,234.5, 49.94,  3248,NA, 94652.7,    16.70, 33034,293.4,405.5,413.4,  1.4,  3.0,  4.0,   410,  1216,  1653,  4.6,  4.6,  4.6,234.5,239.0,239.3,NA,NA,NA,NA
2023/10/25 14:32:30, 46.9,258.1,  2.5,233.6, 49.91,  1531,NA, 94652.9,    16.90, 33034,258.1,422.2,414.1,  1.0,  1.4,  1.7,   258,   591,   703,  2.5,  2.5,  2.5,233.6,238.0,237.6,NA,NA,NA,NA
2023/10/25 14:37:30, 46.1,272.2,  1.7,234.4, 50.00,  1177,NA, 94653.0,    17.00, 33034,272.2,413.8,415.5,  0.7,  1.0,  1.3,   190,   413,   540,  1.7,  1.6,  1.7,234.4,237.9,237.2,NA,NA,NA,NA
2023/10/25 14:42:30, 45.4,272.6,  1.7,234.1, 49.96,  1147,NA, 94653.1,    17.10, 33035,272.6,419.8,428.8,  0.7,  1.0,  1.2,   190,   419,   514,  1.7,  1.5,  1.6,234.1,238.1,236.7,NA,NA,NA,NA
2023/10/25 14:47:30, 44.8,274.6,  1.6,232.9, 49.99,  1121,NA, 94653.2,    17.20, 33035,274.6,427.2,430.5,  0.7,  1.0,  1.2,   192,   427,   516,  1.6,  1.6,  1.6,232.9,235.8,235.0,NA,NA,NA,NA
2023/10/25 14:52:30, 44.5,274.5,  2.1,232.3, 50.01,  1401,NA, 94653.3,    17.30, 33035,274.5,446.4,437.6,  0.8,  1.2,  1.4,   219,   535,   612,  2.1,  1.9,  2.0,232.3,236.2,235.4,NA,NA,NA,NA
2023/10/25 14:57:30, 44.5,265.5,  2.1,232.5, 49.95,  1423,NA, 94653.4,    17.40, 33035,265.5,437.1,434.6,  0.9,  1.2,  1.5,   238,   524,   651,  2.1,  2.0,  2.1,232.5,235.6,234.2,NA,NA,NA,NA
2023/10/25 15:02:30, 44.2,269.2,  2.1,232.4, 49.98,  1414,NA, 94653.5,    17.50, 33035,269.2,443.4,426.8,  0.9,  1.2,  1.5,   242,   532,   640,  2.1,  2.0,  2.1,232.4,236.0,235.0,NA,NA,NA,NA
2023/10/25 15:07:30, 44.3,270.8,  2.1,231.4, 49.95,  1416,NA, 94653.6,    17.60, 33035,270.8,432.5,430.3,  0.8,  1.2,  1.5,   216,   519,   645,  2.1,  2.0,  2.0,231.4,234.6,233.8,NA,NA,NA,NA
2023/10/25 15:12:30, 44.1,274.6,  1.9,230.6, 49.99,  1293,NA, 94653.7,    17.70, 33035,274.6,430.8,427.3,  0.7,  1.1,  1.4,   192,   473,   598,  1.9,  1.8,  1.8,230.6,234.0,233.3,NA,NA,NA,NA
2023/10/25 15:17:30, 43.8,266.1,  1.5,229.5, 49.91,  1007,NA, 94653.8,    17.80, 33035,266.1,421.7,418.3,  0.5,  0.9,  1.1,   133,   379,   460,  1.5,  1.4,  1.5,229.5,233.4,232.6,NA,NA,NA,NA
2023/10/25 15:22:30, 43.6,225.3,  1.3,230.2, 50.17,   862,NA, 94653.9,    17.90, 33035,225.3,416.5,423.7,  0.6,  0.7,  1.0,   135,   291,   423,  1.3,  1.2,  1.3,230.2,234.3,233.4,NA,NA,NA,NA
2023/10/25 15:27:30, 43.3,234.6,  1.4,229.9, 50.02,   982,NA, 94654.0,    18.00, 33035,234.6,431.5,429.0,  0.7,  0.8,  1.0,   164,   345,   429,  1.4,  1.3,  1.4,229.9,232.6,232.1,NA,NA,NA,NA
2023/10/25 15:32:30, 43.2,240.8,  1.4,228.7, 49.93,   963,NA, 94654.1,    18.10, 33035,240.8,445.2,435.6,  0.6,  0.8,  1.0,   144,   356,   435,  1.4,  1.4,  1.4,228.7,232.6,232.4,NA,NA,NA,NA
2023/10/25 15:37:30, 43.0,230.4,  1.3,229.1, 50.03,   814,NA, 94654.1,    18.10, 33035,230.4,425.9,435.6,  0.6,  0.7,  0.9,   138,   298,   392,  1.3,  1.2,  1.2,229.1,232.4,232.6,NA,NA,NA,NA
2023/10/25 15:42:30, 42.8,219.8,  1.1,227.9, 49.96,   700,NA, 94654.2,    18.20, 33036,219.8,426.0,426.3,  0.5,  0.6,  0.8,   109,   255,   341,  1.1,  1.1,  1.1,227.9,231.2,231.1,NA,NA,NA,NA
2023/10/25 15:47:30, 42.6,234.9,  1.1,231.2, 50.02,   735,NA, 94654.3,    18.30, 33036,234.9,429.4,422.5,  0.5,  0.6,  0.8,   117,   257,   338,  1.1,  1.0,  1.1,231.2,233.9,233.8,NA,NA,NA,NA
2023/10/25 15:52:30, 42.5,212.2,  1.2,230.8, 50.09,   767,NA, 94654.3,    18.30, 33036,212.2,441.4,416.2,  0.6,  0.6,  0.9,   127,   264,   374,  1.2,  1.2,  1.2,230.8,234.2,233.7,NA,NA,NA,NA
2023/10/25 15:57:30, 42.4,236.4,  1.2,229.6, 49.98,   846,NA, 94654.4,    18.40, 33036,236.4,448.5,432.5,  0.6,  0.6,  0.9,   141,   269,   389,  1.2,  1.1,  1.2,229.6,232.7,232.5,NA,NA,NA,NA
2023/10/25 16:02:30, 42.3,230.2,  1.0,228.6, 49.98,   717,NA, 94654.5,    18.50, 33036,230.2,427.4,423.5,  0.5,  0.6,  0.8,   115,   256,   338,  1.0,  1.0,  1.0,228.6,231.4,231.5,NA,NA,NA,NA
2023/10/25 16:07:30, 42.3,225.5,  0.9,229.6, 50.01,   631,NA, 94654.5,    18.50, 33036,225.5,430.2,412.7,  0.4,  0.5,  0.7,    90,   215,   288,  0.9,  0.8,  0.9,229.6,231.0,230.8,NA,NA,NA,NA
2023/10/25 16:12:30, 42.1,238.8,  0.8,231.0, 50.05,   551,NA, 94654.6,    18.60, 33036,238.8,413.6,408.2,  0.3,  0.4,  0.6,    71,   165,   244,  0.8,  0.7,  0.8,231.0,233.4,233.9,NA,NA,NA,NA
2023/10/25 16:17:30, 41.8,223.7,  1.0,230.1, 49.98,   627,NA, 94654.6,    18.60, 33036,223.7,431.0,427.5,  0.4,  0.5,  0.7,    89,   215,   299,  1.0,  0.9,  1.0,230.1,232.5,232.9,NA,NA,NA,NA
2023/10/25 16:22:30, 41.9,233.7,  0.7,231.8, 50.14,   496,NA, 94654.7,    18.70, 33036,233.7,404.3,415.1,  0.3,  0.4,  0.6,    70,   161,   249,  0.7,  0.7,  0.7,231.8,234.6,233.6,NA,NA,NA,NA
2023/10/25 16:27:30, 41.5,224.5,  0.5,230.4, 49.98,   335,NA, 94654.7,    18.70, 33036,224.5,415.6,415.0,  0.2,  0.2,  0.4,    44,    83,   166,  0.5,  0.4,  0.5,230.4,233.5,232.8,NA,NA,NA,NA
2023/10/25 16:32:30, 41.4,228.6,  0.6,230.7, 50.00,   272,NA, 94654.7,    18.70, 33036,228.6,379.3,418.6,  0.1,  0.2,  0.3,    22,    75,   125,  0.6,  0.6,  0.6,230.7,233.8,232.9,NA,NA,NA,NA
2023/10/25 16:37:30, 41.1,249.2,  0.6,230.5, 50.01,   260,NA, 94654.7,    18.70, 33036,249.2,390.3,406.0,  0.1,  0.1,  0.3,    24,    39,   121,  0.6,  0.5,  0.6,230.5,233.4,232.6,NA,NA,NA,NA
2023/10/25 16:42:30, 41.1,264.0,  0.5,230.5, 49.91,   241,NA, 94654.8,    18.80, 33037,264.0,410.5,384.6,  0.1,  0.1,  0.3,    26,    41,   115,  0.5,  0.4,  0.5,230.5,232.6,231.9,NA,NA,NA,NA
2023/10/25 16:47:30, 40.9,240.6,  0.5,230.3, 49.89,   214,NA, 94654.8,    18.80, 33037,240.6,393.4,397.6,  0.1,  0.1,  0.2,    24,    39,    79,  0.5,  0.4,  0.5,230.3,232.2,231.7,NA,NA,NA,NA
2023/10/25 16:52:30, 40.5,213.4,  0.4,231.1, 50.01,   129,NA, 94654.8,    18.80, 33037,213.4,360.5,415.1,  0.0,  0.0,  0.1,     0,     0,    41,  0.4,  0.3,  0.3,231.1,233.0,232.8,NA,NA,NA,NA
2023/10/25 16:57:30, 40.3,280.3,  0.3,230.2, 49.90,    63,NA, 94654.8,    18.80, 33037,280.3,307.2,409.6,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.3,  0.3,230.2,232.2,232.1,NA,NA,NA,NA
2023/10/25 17:02:30, 40.1,345.8,  0.3,230.9, 49.87,    35,NA, 94654.8,    18.80, 33037,345.8,425.8,347.6,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.3,  0.3,230.9,233.5,232.7,NA,NA,NA,NA
2023/10/25 17:07:30, 42.3,261.1,  0.2,230.7, 49.99,    31,NA, 94654.8,    18.80, 33037,261.1,447.2,349.0,  0.0,  0.0,  0.0,     0,     0,     0,  0.2,  0.2,  0.3,230.7,232.8,232.6,NA,NA,NA,NA
2023/10/25 17:12:30, 43.9,222.8,  0.2,230.4, 49.91,    24,NA, 94654.8,    18.80, 33037,222.8,323.0,268.0,  0.0,  0.0,  0.0,     0,     0,     0,  0.2,  0.2,  0.3,230.4,231.7,230.5,NA,NA,NA,NA
2023/10/25 17:17:30, 45.0,276.5,  0.4,232.6, 49.91,     9,NA, 94654.8,    18.80, 33037,276.5,386.7,428.3,  0.0,  0.0,  0.0,     0,     0,     0,  0.4,  0.4,  0.4,232.6,233.6,233.8,NA,NA,NA,NA
2023/10/25 17:22:30, 45.7,230.0,  0.3,233.8, 50.05,    61,NA, 94654.8,    18.80, 33037,230.0,272.9,221.7,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.3,  0.3,233.8,234.9,235.0,NA,NA,NA,NA
2023/10/25 17:27:30, 46.4,243.5,  0.2,232.3, 49.92,     3,NA, 94654.8,    18.80, 33037,243.5,429.9,426.4,  0.0,  0.0,  0.0,     0,     0,     0,  0.2,  0.2,  0.3,232.3,232.7,232.9,NA,NA,NA,NA
2023/10/25 17:32:30, 46.8,266.8,  0.3,232.7, 49.89,    45,NA, 94654.8,    18.80, 33037,266.8,414.8,406.6,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.3,  0.3,232.7,233.8,233.8,NA,NA,NA,NA
2023/10/25 17:37:30, 47.2,264.4,  0.2,234.6, 50.00,     5,NA, 94654.8,    18.80, 33037,264.4,251.2,220.8,  0.0,  0.0,  0.0,     0,     0,     0,  0.2,  0.2,  0.3,234.6,235.7,235.4,NA,NA,NA,NA
2023/10/25 17:42:30, 47.5,325.5,  0.2,236.0, 49.91,    17,NA, 94654.8,    18.80, 33038,325.5,247.0,389.8,  0.0,  0.0,  0.0,     0,     0,     0,  0.2,  0.2,  0.2,236.0,237.4,237.1,NA,NA,NA,NA
2023/10/25 17:47:30, 47.4,226.7,  0.0,236.2, 50.03,     0,NA, 94654.8,    18.80, 33038,226.7,273.6,252.8,  0.0,  0.0,  0.0,     0,     0,     0,  0.0,  0.0,  0.0,236.2,238.3,237.4,NA,NA,NA,NA
2023/10/26 06:42:30, 32.2,282.4,  0.0,228.4, 49.92,     0,NA, 94654.8,     0.00, 33038,282.4,373.9,274.3,  0.0,  0.0,  0.0,     0,     0,     0,  0.0,  0.0,  0.0,228.4,231.4,229.6,NA,NA,NA,NA
2023/10/26 06:47:30, 32.5,380.1,  0.2,234.1, 49.92,    24,NA, 94654.8,     0.00, 33038,380.1,347.3,361.2,  0.0,  0.0,  0.0,     0,     0,     0,  0.2,  0.2,  0.2,234.1,235.3,234.4,NA,NA,NA,NA
2023/10/26 06:52:30, 33.7,262.1,  0.2,236.7, 49.94,    34,NA, 94654.8,     0.00, 33038,262.1,321.7,345.6,  0.0,  0.0,  0.0,     0,     0,     0,  0.2,  0.2,  0.2,236.7,238.5,238.3,NA,NA,NA,NA
2023/10/26 06:57:30, 35.1,397.8,  0.2,235.5, 49.86,    18,NA, 94654.8,     0.00, 33038,397.8,254.3,292.8,  0.0,  0.0,  0.0,     0,     0,     0,  0.2,  0.2,  0.2,235.5,237.7,236.7,NA,NA,NA,NA
2023/10/26 07:02:30, 36.0,357.6,  0.3,235.0, 50.00,    66,NA, 94654.8,     0.00, 33038,357.6,248.2,393.9,  0.0,  0.0,  0.1,     0,     0,    39,  0.3,  0.3,  0.3,235.0,236.7,235.6,NA,NA,NA,NA
2023/10/26 07:07:30, 36.9,243.4,  0.6,233.1, 50.08,   101,NA, 94654.8,     0.00, 33038,243.4,424.8,408.1,  0.0,  0.0,  0.1,     0,     0,    40,  0.6,  0.5,  0.6,233.1,234.6,233.9,NA,NA,NA,NA
2023/10/26 07:12:30, 38.0,212.4,  0.3,232.3, 50.07,   113,NA, 94654.9,     0.10, 33038,212.4,273.4,415.4,  0.0,  0.0,  0.1,     0,     0,    41,  0.3,  0.2,  0.3,232.3,234.0,233.6,NA,NA,NA,NA
2023/10/26 07:17:30, 38.8,213.2,  0.5,231.7, 50.03,   140,NA, 94654.9,     0.10, 33038,213.2,407.5,418.0,  0.0,  0.0,  0.1,     0,     0,    41,  0.5,  0.4,  0.4,231.7,233.2,233.0,NA,NA,NA,NA
2023/10/26 07:22:30, 39.6,260.4,  0.5,231.3, 50.09,   187,NA, 94654.9,     0.10, 33038,260.4,421.4,424.9,  0.1,  0.1,  0.2,    26,    42,    84,  0.5,  0.4,  0.4,231.3,233.1,232.7,NA,NA,NA,NA
2023/10/26 07:27:30, 40.5,257.4,  0.4,230.3, 50.03,   173,NA, 94654.9,     0.10, 33038,257.4,384.9,428.3,  0.0,  0.1,  0.2,     0,    38,    85,  0.4,  0.4,  0.4,230.3,231.5,231.6,NA,NA,NA,NA
2023/10/26 07:32:30, 41.4,267.3,  0.6,232.4, 50.01,   321,NA, 94654.9,     0.10, 33038,267.3,435.7,428.0,  0.1,  0.2,  0.3,    26,    87,   128,  0.6,  0.5,  0.6,232.4,233.4,233.3,NA,NA,NA,NA
2023/10/26 07:37:30, 42.5,214.2,  0.7,231.7, 49.97,   432,NA, 94654.9,     0.10, 33038,214.2,436.2,448.5,  0.3,  0.3,  0.4,    64,   130,   179,  0.7,  0.6,  0.7,231.7,232.7,232.3,NA,NA,NA,NA
2023/10/26 07:42:30, 43.5,231.7,  0.8,231.6, 50.11,   477,NA, 94655.0,     0.20, 33038,231.7,416.0,444.7,  0.3,  0.3,  0.5,    69,   124,   222,  0.8,  0.7,  0.8,231.6,232.9,231.5,NA,NA,NA,NA
2023/10/26 07:47:30, 44.4,262.4,  1.1,230.5, 50.02,   661,NA, 94655.0,     0.20, 33039,262.4,429.3,425.1,  0.4,  0.5,  0.7,   104,   214,   297,  1.1,  0.9,  1.0,230.5,232.1,231.5,NA,NA,NA,NA
2023/10/26 07:52:30, 45.4,268.3,  1.2,232.5, 49.90,   809,NA, 94655.1,     0.30, 33039,268.3,444.0,438.2,  0.5,  0.6,  0.8,   134,   266,   350,  1.2,  1.1,  1.2,232.5,233.8,233.0,NA,NA,NA,NA
2023/10/26 07:57:30, 46.5,269.8,  1.2,232.5, 50.09,   807,NA, 94655.2,     0.40, 33039,269.8,454.2,447.1,  0.5,  0.6,  0.8,   134,   272,   357,  1.2,  1.1,  1.2,232.5,234.2,232.8,NA,NA,NA,NA
2023/10/26 08:02:30, 47.4,281.7,  1.4,233.5, 50.08,   938,NA, 94655.2,     0.40, 33039,281.7,449.0,455.6,  0.6,  0.7,  0.9,   169,   314,   410,  1.4,  1.4,  1.4,233.5,234.5,233.9,NA,NA,NA,NA
2023/10/26 08:07:30, 48.2,277.5,  1.5,236.9, 50.01,   989,NA, 94655.3,     0.50, 33039,277.5,444.0,438.3,  0.6,  0.8,  1.0,   166,   355,   438,  1.5,  1.3,  1.4,236.9,238.5,237.8,NA,NA,NA,NA
2023/10/26 08:12:30, 49.1,246.5,  1.6,238.3, 50.12,  1056,NA, 94655.4,     0.60, 33039,246.5,441.8,450.9,  0.7,  0.9,  1.1,   172,   397,   495,  1.6,  1.5,  1.5,238.3,239.7,239.6,NA,NA,NA,NA
2023/10/26 08:17:30, 49.8,272.9,  1.7,238.6, 50.17,  1165,NA, 94655.5,     0.70, 33039,272.9,444.1,444.7,  0.7,  1.0,  1.2,   191,   444,   533,  1.7,  1.6,  1.6,238.6,239.7,239.7,NA,NA,NA,NA
2023/10/26 08:22:30, 46.3,283.7,  1.9,237.4, 50.09,  1294,NA, 94655.6,     0.80, 33039,283.7,443.8,455.5,  0.8,  1.1,  1.3,   226,   488,   592,  1.9,  1.8,  1.8,237.4,238.7,238.5,NA,NA,NA,NA
2023/10/26 08:27:30, 44.3,275.4,  2.0,238.5, 50.07,  1414,NA, 94655.7,     0.90, 33039,275.4,455.6,446.7,  0.9,  1.2,  1.4,   247,   546,   625,  2.0,  1.9,  2.0,238.5,239.5,239.3,NA,NA,NA,NA
2023/10/26 08:32:30, 43.6,276.2,  2.2,237.0, 50.03,  1579,NA, 94655.8,     1.00, 33039,276.2,456.5,450.1,  1.0,  1.3,  1.6,   276,   593,   720,  2.2,  2.1,  2.2,237.0,238.0,238.1,NA,NA,NA,NA
2023/10/26 08:37:30, 43.4,280.9,  3.1,235.8, 49.99,  2071,NA, 94656.0,     1.20, 33039,280.9,459.6,450.9,  1.4,  1.7,  2.0,   393,   781,   901,  3.1,  2.9,  2.9,235.8,237.7,237.7,NA,NA,NA,NA
2023/10/26 08:42:30, 43.4,269.3,  3.3,235.8, 50.07,  2313,NA, 94656.2,     1.40, 33039,269.3,457.5,458.3,  1.6,  2.0,  2.2,   430,   915,  1008,  3.3,  3.3,  3.3,235.8,237.3,237.9,NA,NA,NA,NA
2023/10/26 08:47:30, 43.7,274.2,  3.5,235.9, 50.05,  2451,NA, 94656.4,     1.60, 33040,274.2,453.2,445.4,  1.7,  2.1,  2.4,   466,   951,  1068,  3.5,  3.4,  3.4,235.9,237.5,238.3,NA,NA,NA,NA
2023/10/26 08:52:30, 43.8,274.5,  3.3,236.6, 50.09,  2254,NA, 94656.6,     1.80, 33040,274.5,451.6,454.7,  1.5,  1.9,  2.1,   411,   858,   954,  3.3,  3.1,  3.2,236.6,238.1,238.0,NA,NA,NA,NA
2023/10/26 08:57:30, 43.9,276.9,  3.4,235.9, 50.03,  2388,NA, 94656.7,     1.90, 33040,276.9,447.4,440.8,  1.6,  2.1,  2.4,   443,   939,  1057,  3.4,  3.3,  3.3,235.9,237.5,238.0,NA,NA,NA,NA
2023/10/26 09:02:30, 43.9,279.7,  3.4,234.8, 50.08,  2375,NA, 94656.9,     2.10, 33040,279.7,446.4,449.9,  1.6,  2.1,  2.3,   447,   937,  1034,  3.4,  3.2,  3.3,234.8,237.5,237.8,NA,NA,NA,NA
2023/10/26 09:07:30, 44.1,269.5,  4.0,234.2, 50.00,  2691,NA, 94657.2,     2.40, 33040,269.5,456.5,436.1,  1.9,  2.3,  2.7,   512,  1049,  1177,  4.0,  3.7,  3.8,234.2,236.2,236.8,NA,NA,NA,NA
2023/10/26 09:12:30, 44.4,261.2,  3.9,233.7, 50.11,  2718,NA, 94657.4,     2.60, 33040,261.2,453.1,447.3,  2.0,  2.4,  2.6,   522,  1087,  1162,  3.9,  3.8,  3.8,233.7,235.4,235.4,NA,NA,NA,NA
2023/10/26 09:17:30, 44.7,270.2,  4.2,232.5, 50.03,  2957,NA, 94657.6,     2.80, 33040,270.2,442.4,442.3,  2.1,  2.6,  2.9,   567,  1150,  1282,  4.2,  4.1,  4.2,232.5,234.7,235.0,NA,NA,NA,NA
2023/10/26 09:22:30, 44.8,271.3,  4.6,232.8, 50.03,  3253,NA, 94657.9,     3.10, 33040,271.3,444.0,437.9,  2.3,  2.9,  3.2,   623,  1287,  1401,  4.6,  4.6,  4.6,232.8,235.0,236.2,NA,NA,NA,NA
2023/10/26 09:27:30, 45.2,268.4,  4.9,231.7, 50.01,  3446,NA, 94658.1,     3.30, 33040,268.4,441.2,429.3,  2.5,  3.1,  3.4,   671,  1367,  1459,  4.9,  4.9,  4.9,231.7,233.3,235.4,NA,NA,NA,NA
2023/10/26 09:32:30, 45.4,269.0,  4.8,230.4, 50.01,  3293,NA, 94658.4,     3.60, 33040,269.0,446.3,434.4,  2.3,  2.9,  3.3,   618,  1294,  1433,  4.8,  4.8,  4.8,230.4,232.5,234.7,NA,NA,NA,NA
2023/10/26 09:37:30, 45.6,269.5,  4.9,232.7, 49.90,  3474,NA, 94658.7,     3.90, 33040,269.5,437.4,431.3,  2.5,  3.2,  3.5,   673,  1399,  1509,  4.9,  4.9,  4.9,232.7,234.4,237.5,NA,NA,NA,NA
2023/10/26 09:42:30, 45.6,279.1,  4.4,232.7, 50.02,  3095,NA, 94658.9,     4.10, 33040,279.1,448.3,447.7,  2.0,  2.8,  3.0,   558,  1255,  1343,  4.4,  4.4,  4.4,232.7,235.4,238.0,NA,NA,NA,NA
2023/10/26 09:47:30, 46.0,265.9,  5.7,235.8, 49.97,  4110,NA, 94659.2,     4.40, 33041,265.9,435.2,428.4,  3.1,  3.8,  4.1,   824,  1653,  1756,  5.7,  5.8,  5.8,235.8,237.8,240.5,NA,NA,NA,NA
2023/10/26 09:52:30, 46.7,264.3,  5.9,235.1, 49.99,  4205,NA, 94659.6,     4.80, 33041,264.3,439.3,426.5,  3.1,  3.8,  4.2,   819,  1669,  1791,  5.9,  5.9,  5.9,235.1,237.3,238.7,NA,NA,NA,NA
2023/10/26 09:57:30, 46.6,265.5,  4.2,234.7, 50.09,  3004,NA, 94659.9,     5.10, 33041,265.5,458.8,446.6,  1.9,  2.5,  3.1,   504,  1147,  1384,  4.2,  4.1,  4.1,234.7,237.0,239.1,NA,NA,NA,NA
2023/10/26 10:02:30, 46.8,262.8,  6.0,236.9, 50.02,  4308,NA, 94660.2,     5.40, 33041,262.8,434.4,427.6,  3.2,  4.0,  4.3,   840,  1737,  1838,  6.0,  6.0,  6.0,236.9,238.9,241.5,NA,NA,NA,NA
2023/10/26 10:07:30, 47.4,248.3,  6.0,238.5, 50.06,  4330,NA, 94660.5,     5.70, 33041,248.3,434.1,419.0,  3.3,  4.0,  4.5,   819,  1736,  1885,  6.0,  6.1,  6.0,238.5,240.4,243.0,NA,NA,NA,NA
2023/10/26 10:12:30, 46.8,266.2,  3.7,238.8, 49.99,  2717,NA, 94660.8,     6.00, 33041,266.2,434.3,426.6,  2.0,  2.5,  2.8,   532,  1085,  1194,  3.7,  3.7,  3.7,238.8,241.2,242.0,NA,NA,NA,NA
2023/10/26 10:17:30, 46.7,260.8,  3.9,238.5, 50.08,  2745,NA, 94661.0,     6.20, 33041,260.8,434.9,427.2,  1.9,  2.5,  2.9,   495,  1087,  1238,  3.9,  3.8,  3.8,238.5,241.3,241.2,NA,NA,NA,NA
2023/10/26 10:22:30, 46.4,271.2,  3.9,238.9, 50.07,  2859,NA, 94661.3,     6.50, 33041,271.2,438.3,436.8,  2.0,  2.6,  2.9,   542,  1139,  1266,  3.9,  3.9,  3.9,238.9,241.7,242.2,NA,NA,NA,NA
2023/10/26 10:27:30, 47.0,261.3,  6.3,239.3, 50.01,  4489,NA, 94661.6,     6.80, 33041,261.3,434.0,427.7,  3.4,  4.2,  4.5,   888,  1822,  1924,  6.3,  6.2,  6.2,239.3,241.4,242.8,NA,NA,NA,NA
2023/10/26 10:32:30, 46.8,283.5,  3.5,239.0, 50.00,  2466,NA, 94661.8,     7.00, 33041,283.5,425.9,430.3,  1.5,  2.3,  2.4,   425,   979,  1032,  3.5,  3.4,  3.5,239.0,240.7,239.9,NA,NA,NA,NA
2023/10/26 10:37:30, 46.1,267.6,  2.2,238.5, 50.06,  1552,NA, 94662.0,     7.20, 33041,267.6,433.5,433.2,  0.9,  1.4,  1.7,   240,   606,   736,  2.2,  2.1,  2.2,238.5,240.1,240.2,NA,NA,NA,NA
